time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg
1786181342.365849,0.005812,-0.999872,0.001059,-0.015360,-0.004418,-0.113594,1.760718,0.504581
1786181342.369728,0.003879,-0.999872,0.001034,-0.015368,-0.004411,-0.110713,1.761661,0.503879
1786181342.375676,0.005947,-0.999871,0.001001,-0.015384,-0.004417,-0.106966,1.763472,0.504618
1786181342.379809,0.004133,-0.999871,0.000963,-0.015402,-0.004397,-0.102682,1.765482,0.502355
1786181342.385672,0.005863,-0.999871,0.000948,-0.015405,-0.004366,-0.100910,1.765829,0.498790
1786181342.389957,0.004285,-0.999871,0.000906,-0.015419,-0.004347,-0.096199,1.767391,0.496706
1786181342.395702,0.005746,-0.999871,0.000937,-0.015443,-0.004308,-0.099755,1.770184,0.492155
1786181342.399799,0.004097,-0.999871,0.000996,-0.015452,-0.004278,-0.106549,1.771174,0.488663
1786181342.405669,0.005871,-0.999871,0.000995,-0.015448,-0.004253,-0.106544,1.770805,0.485812
1786181342.410045,0.004376,-0.999871,0.001018,-0.015451,-0.004244,-0.109179,1.771067,0.484754
1786181342.415791,0.005745,-0.999871,0.001048,-0.015444,-0.004221,-0.112681,1.770355,0.481965
1786181342.419781,0.003991,-0.999871,0.001091,-0.015440,-0.004187,-0.117609,1.769857,0.478078
1786181342.425667,0.005885,-0.999871,0.001169,-0.015458,-0.004148,-0.126640,1.771997,0.473418
1786181342.430210,0.004543,-0.999871,0.001178,-0.015461,-0.004136,-0.127720,1.772267,0.472042
1786181342.435688,0.005478,-0.999871,0.001186,-0.015452,-0.004136,-0.128636,1.771260,0.472060
1786181342.440193,0.004505,-0.999872,0.001183,-0.015442,-0.004132,-0.128306,1.770155,0.471524
1786181342.445681,0.005488,-0.999872,0.001182,-0.015427,-0.004126,-0.128240,1.768474,0.470873
1786181342.449908,0.004227,-0.999872,0.001170,-0.015421,-0.004137,-0.126843,1.767699,0.472177
1786181342.455673,0.005765,-0.999872,0.001169,-0.015415,-0.004146,-0.126718,1.766993,0.473250
1786181342.460038,0.004365,-0.999872,0.001178,-0.015403,-0.004165,-0.127649,1.765662,0.475398
1786181342.465714,0.005676,-0.999872,0.001173,-0.015385,-0.004196,-0.127106,1.763586,0.478884
1786181342.469905,0.004191,-0.999872,0.001177,-0.015380,-0.004216,-0.127480,1.763076,0.481200
1786181342.475726,0.005821,-0.999872,0.001172,-0.015365,-0.004256,-0.126890,1.761305,0.485840
1786181342.480103,0.004377,-0.999872,0.001185,-0.015369,-0.004282,-0.128333,1.761842,0.488791
1786181342.485689,0.005587,-0.999872,0.001202,-0.015378,-0.004324,-0.130143,1.762871,0.493581
1786181342.489871,0.004182,-0.999871,0.001214,-0.015385,-0.004356,-0.131498,1.763641,0.497165
1786181342.495675,0.005804,-0.999871,0.001222,-0.015382,-0.004399,-0.132316,1.763294,0.502144
1786181342.499988,0.004313,-0.999871,0.001216,-0.015382,-0.004422,-0.131640,1.763296,0.504789
1786181342.505674,0.005686,-0.999871,0.001234,-0.015394,-0.004444,-0.133557,1.764685,0.507232
1786181342.510005,0.004331,-0.999871,0.001212,-0.015396,-0.004451,-0.131084,1.764947,0.508037
1786181342.515732,0.005727,-0.999871,0.001220,-0.015411,-0.004451,-0.132042,1.766690,0.508049
1786181342.519884,0.004152,-0.999870,0.001227,-0.015422,-0.004451,-0.132736,1.767954,0.508057
1786181342.525678,0.005793,-0.999870,0.001226,-0.015438,-0.004429,-0.132721,1.769711,0.505593
1786181342.529921,0.004243,-0.999870,0.001226,-0.015449,-0.004414,-0.132709,1.770998,0.503788
1786181342.535693,0.005772,-0.999870,0.001223,-0.015446,-0.004377,-0.132396,1.770631,0.499575
1786181342.539868,0.004175,-0.999871,0.001220,-0.015444,-0.004350,-0.132169,1.770366,0.496528
1786181342.545669,0.005801,-0.999871,0.001214,-0.015453,-0.004307,-0.131522,1.771412,0.491582
1786181342.550212,0.004543,-0.999871,0.001219,-0.015458,-0.004281,-0.132099,1.771955,0.488541
1786181342.555532,0.005320,-0.999871,0.001210,-0.015463,-0.004249,-0.131151,1.772592,0.484981
1786181342.559860,0.004328,-0.999871,0.001203,-0.015468,-0.004224,-0.130380,1.773110,0.482084
1786181342.565686,0.005826,-0.999871,0.001184,-0.015458,-0.004190,-0.128275,1.772030,0.478189
1786181342.569900,0.004214,-0.999871,0.001170,-0.015452,-0.004165,-0.126752,1.771248,0.475372
1786181342.575549,0.005649,-0.999871,0.001167,-0.015443,-0.004141,-0.126403,1.770203,0.472630
1786181342.579787,0.004238,-0.999872,0.001164,-0.015436,-0.004123,-0.126140,1.769419,0.470573
1786181342.585670,0.005882,-0.999872,0.001172,-0.015436,-0.004142,-0.127057,1.769419,0.472745
1786181342.589896,0.004226,-0.999872,0.001178,-0.015436,-0.004156,-0.127716,1.769418,0.474305
1786181342.595710,0.005814,-0.999871,0.001180,-0.015436,-0.004181,-0.127891,1.769420,0.477161
1786181342.599894,0.004184,-0.999871,0.001182,-0.015436,-0.004199,-0.128017,1.769421,0.479216
1786181342.605671,0.005777,-0.999871,0.001186,-0.015426,-0.004230,-0.128521,1.768366,0.482762
1786181342.610066,0.004395,-0.999871,0.001190,-0.015419,-0.004253,-0.128905,1.767564,0.485460
1786181342.615717,0.005651,-0.999871,0.001201,-0.015422,-0.004293,-0.130057,1.767914,0.489961
1786181342.619929,0.004212,-0.999871,0.001209,-0.015425,-0.004322,-0.130915,1.768175,0.493316
1786181342.625676,0.005747,-0.999871,0.001219,-0.015428,-0.004368,-0.132064,1.768533,0.498595
1786181342.629678,0.004002,-0.999871,0.001227,-0.015430,-0.004400,-0.132865,1.768782,0.502271
1786181342.635698,0.006020,-0.999871,0.001236,-0.015423,-0.004410,-0.133837,1.768045,0.503392
1786181342.639699,0.004000,-0.999871,0.001241,-0.015419,-0.004417,-0.134483,1.767555,0.504137
1786181342.645689,0.005991,-0.999870,0.001247,-0.015422,-0.004427,-0.135086,1.767918,0.505250
1786181342.650309,0.004620,-0.999870,0.001261,-0.015429,-0.004417,-0.136739,1.768757,0.504132
1786181342.655503,0.005193,-0.999870,0.001274,-0.015435,-0.004418,-0.138241,1.769387,0.504145
1786181342.659752,0.004250,-0.999870,0.001285,-0.015439,-0.004418,-0.139471,1.769902,0.504156
1786181342.665688,0.005936,-0.999870,0.001278,-0.015439,-0.004396,-0.138730,1.769891,0.501635
1786181342.670043,0.004355,-0.999870,0.001273,-0.015439,-0.004380,-0.138187,1.769883,0.499785
1786181342.675779,0.005736,-0.999871,0.001242,-0.015424,-0.004364,-0.134648,1.768123,0.498054
1786181342.679795,0.004016,-0.999871,0.001220,-0.015413,-0.004353,-0.132171,1.766891,0.496842
1786181342.685685,0.005890,-0.999871,0.001220,-0.015419,-0.004325,-0.132178,1.767598,0.493619
1786181342.690150,0.004466,-0.999871,0.001219,-0.015424,-0.004304,-0.132182,1.768133,0.491176
1786181342.695528,0.005378,-0.999871,0.001225,-0.015433,-0.004284,-0.132824,1.769108,0.488890
1786181342.699902,0.004374,-0.999871,0.001229,-0.015440,-0.004268,-0.133347,1.769901,0.487030
1786181342.705673,0.005771,-0.999871,0.001207,-0.015437,-0.004261,-0.130811,1.769542,0.486342
1786181342.709966,0.004293,-0.999871,0.001190,-0.015434,-0.004257,-0.128925,1.769276,0.485830
1786181342.715678,0.005712,-0.999871,0.001174,-0.015434,-0.004250,-0.127113,1.769269,0.485149
1786181342.719953,0.004275,-0.999871,0.001163,-0.015434,-0.004246,-0.125756,1.769264,0.484638
1786181342.725677,0.005724,-0.999871,0.001186,-0.015443,-0.004243,-0.128471,1.770307,0.484302
1786181342.730111,0.004434,-0.999871,0.001205,-0.015450,-0.004241,-0.130574,1.771114,0.484042
1786181342.735683,0.005572,-0.999871,0.001198,-0.015450,-0.004250,-0.129774,1.771112,0.485078
1786181342.740094,0.004411,-0.999871,0.001192,-0.015450,-0.004257,-0.129140,1.771110,0.485898
1786181342.745348,0.005254,-0.999871,0.001191,-0.015450,-0.004280,-0.128977,1.771111,0.488479
1786181342.749873,0.004526,-0.999871,0.001205,-0.015445,-0.004290,-0.130529,1.770558,0.489598
1786181342.755690,0.005817,-0.999871,0.001185,-0.015442,-0.004311,-0.128229,1.770203,0.492101
1786181342.759809,0.004119,-0.999871,0.001171,-0.015440,-0.004326,-0.126601,1.769952,0.493874
1786181342.765683,0.005874,-0.999871,0.001164,-0.015431,-0.004355,-0.125691,1.768879,0.497121
